datetime,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,hour,dayofweek,month,hour_sin,hour_cos,pm2_5_lag_1
2024-02-11 00:00:00,47.1,26.9,353.0,10.5,9.3,83.0,0,6,2,0.0,1.0,25.6
2024-02-11 01:00:00,53.2,29.7,422.0,16.4,9.8,79.0,1,6,2,0.25881904510252074,0.9659258262890683,26.9
2024-02-11 02:00:00,57.7,32.9,513.0,24.2,10.6,75.0,2,6,2,0.49999999999999994,0.8660254037844387,29.7
2024-02-11 03:00:00,61.9,36.6,561.0,28.2,11.8,76.0,3,6,2,0.7071067811865475,0.7071067811865476,32.9
2024-02-11 04:00:00,63.8,38.8,526.0,24.7,13.9,89.0,4,6,2,0.8660254037844386,0.5000000000000001,36.6
2024-02-11 05:00:00,60.1,36.3,448.0,17.4,16.3,108.0,5,6,2,0.9659258262890683,0.25881904510252074,38.8
2024-02-11 06:00:00,47.3,27.9,375.0,11.2,17.4,123.0,6,6,2,1.0,6.123233995736766e-17,36.3
2024-02-11 07:00:00,43.5,18.7,322.0,7.8,16.1,131.0,7,6,2,0.9659258262890683,-0.25881904510252063,27.9
2024-02-11 08:00:00,41.4,14.3,274.0,5.6,13.6,134.0,8,6,2,0.8660254037844387,-0.4999999999999998,18.7
2024-02-11 09:00:00,36.9,14.1,244.0,4.5,11.7,136.0,9,6,2,0.7071067811865476,-0.7071067811865475,14.3
2024-02-11 10:00:00,33.6,14.1,223.0,3.0,11.3,139.0,10,6,2,0.49999999999999994,-0.8660254037844387,14.1
2024-02-11 11:00:00,32.1,14.8,220.0,2.7,11.6,139.0,11,6,2,0.258819045102521,-0.9659258262890682,14.1
2024-02-11 12:00:00,36.8,18.7,262.0,8.0,12.5,134.0,12,6,2,1.2246467991473532e-16,-1.0,14.8
2024-02-11 13:00:00,36.3,19.8,461.0,30.1,13.8,105.0,13,6,2,-0.2588190451025208,-0.9659258262890683,18.7
2024-02-11 14:00:00,41.0,25.1,732.0,60.1,15.6,65.0,14,6,2,-0.4999999999999997,-0.8660254037844388,19.8
2024-02-11 15:00:00,48.9,31.5,911.0,80.0,16.8,36.0,15,6,2,-0.7071067811865471,-0.7071067811865479,25.1
2024-02-11 16:00:00,50.8,33.8,917.0,80.6,16.9,30.0,16,6,2,-0.8660254037844384,-0.5000000000000004,31.5
2024-02-11 17:00:00,49.1,32.9,831.0,71.0,16.4,35.0,17,6,2,-0.9659258262890683,-0.25881904510252063,33.8
2024-02-11 18:00:00,46.3,31.3,737.0,60.1,15.7,41.0,18,6,2,-1.0,-1.8369701987210297e-16,32.9
2024-02-11 19:00:00,44.1,29.6,656.0,49.9,15.0,46.0,19,6,2,-0.9659258262890684,0.2588190451025203,31.3
2024-02-11 20:00:00,43.1,28.6,568.0,38.5,14.0,52.0,20,6,2,-0.8660254037844386,0.5000000000000001,29.6
2024-02-11 21:00:00,43.3,28.5,493.0,28.8,13.2,57.0,21,6,2,-0.7071067811865477,0.7071067811865474,28.6
2024-02-11 22:00:00,43.4,28.5,434.0,21.6,12.4,61.0,22,6,2,-0.5000000000000004,0.8660254037844384,28.5
2024-02-11 23:00:00,42.7,27.7,389.0,16.2,11.7,64.0,23,6,2,-0.25881904510252157,0.9659258262890681,28.5
2024-02-12 00:00:00,41.7,27.2,431.0,20.7,10.3,47.0,0,0,2,0.0,1.0,27.7
2024-02-12 01:00:00,42.3,27.0,477.0,24.6,10.3,51.0,1,0,2,0.25881904510252074,0.9659258262890683,27.2
2024-02-12 02:00:00,44.9,28.5,538.0,29.8,10.4,57.0,2,0,2,0.49999999999999994,0.8660254037844387,27.0
2024-02-12 03:00:00,49.5,31.3,567.0,31.5,11.4,68.0,3,0,2,0.7071067811865475,0.7071067811865476,28.5
2024-02-12 04:00:00,54.9,35.2,538.0,26.6,14.4,89.0,4,0,2,0.8660254037844386,0.5000000000000001,31.3
2024-02-12 05:00:00,58.0,36.6,477.0,18.3,18.4,116.0,5,0,2,0.9659258262890683,0.25881904510252074,35.2
2024-02-12 06:00:00,50.9,32.5,420.0,11.5,21.0,137.0,6,0,2,1.0,6.123233995736766e-17,36.6
2024-02-12 07:00:00,42.3,26.8,374.0,7.9,20.9,147.0,7,0,2,0.9659258262890683,-0.25881904510252063,32.5
2024-02-12 08:00:00,41.8,26.0,332.0,5.7,19.5,151.0,8,0,2,0.8660254037844387,-0.4999999999999998,26.8
2024-02-12 09:00:00,43.9,26.5,305.0,4.7,18.2,152.0,9,0,2,0.7071067811865476,-0.7071067811865475,26.0
2024-02-12 10:00:00,44.4,26.4,270.0,2.1,17.5,155.0,10,0,2,0.49999999999999994,-0.8660254037844387,26.5
2024-02-12 11:00:00,43.9,26.1,250.0,0.7,16.9,155.0,11,0,2,0.258819045102521,-0.9659258262890682,26.4
2024-02-12 12:00:00,42.6,25.6,316.0,8.7,16.2,148.0,12,0,2,1.2246467991473532e-16,-1.0,26.1
2024-02-12 13:00:00,44.5,26.8,575.0,37.9,16.9,114.0,13,0,2,-0.2588190451025208,-0.9659258262890683,25.6
2024-02-12 14:00:00,54.1,34.6,935.0,77.8,17.9,66.0,14,0,2,-0.4999999999999997,-0.8660254037844388,26.8
2024-02-12 15:00:00,69.8,46.4,1225.0,105.4,18.8,31.0,15,0,2,-0.7071067811865471,-0.7071067811865479,34.6
2024-02-12 16:00:00,79.6,53.6,1401.0,109.2,19.5,21.0,16,0,2,-0.8660254037844384,-0.5000000000000004,46.4
2024-02-12 17:00:00,81.5,55.4,1507.0,100.6,20.1,23.0,17,0,2,-0.9659258262890683,-0.25881904510252063,53.6
2024-02-12 18:00:00,74.5,51.1,1506.0,90.8,20.0,26.0,18,0,2,-1.0,-1.8369701987210297e-16,55.4
2024-02-12 19:00:00,65.4,44.9,1339.0,83.8,18.6,25.0,19,0,2,-0.9659258262890684,0.2588190451025203,51.1
2024-02-12 20:00:00,57.5,39.3,1065.0,75.6,16.5,25.0,20,0,2,-0.8660254037844386,0.5000000000000001,44.9
2024-02-12 21:00:00,51.8,35.3,825.0,65.1,14.9,29.0,21,0,2,-0.7071067811865477,0.7071067811865474,39.3
2024-02-12 22:00:00,48.2,32.6,655.0,49.0,14.3,41.0,22,0,2,-0.5000000000000004,0.8660254037844384,35.3
2024-02-12 23:00:00,47.4,31.8,518.0,30.6,14.2,57.0,23,0,2,-0.25881904510252157,0.9659258262890681,32.6
2024-02-13 00:00:00,46.0,30.9,473.0,23.8,13.0,53.0,0,1,2,0.0,1.0,31.8
2024-02-13 01:00:00,46.1,30.7,532.0,29.4,13.6,49.0,1,1,2,0.25881904510252074,0.9659258262890683,30.9
2024-02-13 02:00:00,48.7,32.4,613.0,37.0,14.5,45.0,2,1,2,0.49999999999999994,0.8660254037844387,30.7
2024-02-13 03:00:00,54.0,36.1,666.0,41.7,16.0,47.0,3,1,2,0.7071067811865475,0.7071067811865476,32.4
2024-02-13 04:00:00,64.3,42.4,673.0,41.3,18.3,62.0,4,1,2,0.8660254037844386,0.5000000000000001,36.1
2024-02-13 05:00:00,69.2,44.2,653.0,38.0,21.2,84.0,5,1,2,0.9659258262890683,0.25881904510252074,42.4
2024-02-13 06:00:00,71.7,41.7,611.0,33.4,23.8,103.0,6,1,2,1.0,6.123233995736766e-17,44.2
2024-02-13 07:00:00,69.8,35.7,532.0,26.7,26.0,116.0,7,1,2,0.9659258262890683,-0.25881904510252063,41.7
2024-02-13 08:00:00,68.7,34.8,432.0,18.7,28.0,125.0,8,1,2,0.8660254037844387,-0.4999999999999998,35.7
2024-02-13 09:00:00,66.4,34.5,361.0,13.0,29.1,132.0,9,1,2,0.7071067811865476,-0.7071067811865475,34.8
2024-02-13 10:00:00,63.3,33.9,323.0,9.0,28.9,138.0,10,1,2,0.49999999999999994,-0.8660254037844387,34.5
2024-02-13 11:00:00,60.8,33.3,313.0,7.2,27.9,141.0,11,1,2,0.258819045102521,-0.9659258262890682,33.9
2024-02-13 12:00:00,69.6,34.7,373.0,13.4,25.5,141.0,12,1,2,1.2246467991473532e-16,-1.0,33.3
2024-02-13 13:00:00,68.7,34.2,562.0,36.0,24.6,108.0,13,1,2,-0.2588190451025208,-0.9659258262890683,34.7
2024-02-13 14:00:00,68.9,38.1,830.0,67.0,23.4,62.0,14,1,2,-0.4999999999999997,-0.8660254037844388,34.2
2024-02-13 15:00:00,76.1,45.4,1088.0,89.3,22.8,27.0,15,1,2,-0.7071067811865471,-0.7071067811865479,38.1
2024-02-13 16:00:00,82.2,50.9,1335.0,94.7,23.7,15.0,16,1,2,-0.8660254037844384,-0.5000000000000004,45.4
2024-02-13 17:00:00,87.3,55.1,1572.0,91.3,25.3,15.0,17,1,2,-0.9659258262890683,-0.25881904510252063,50.9
2024-02-13 18:00:00,91.5,58.7,1716.0,86.1,25.6,16.0,18,1,2,-1.0,-1.8369701987210297e-16,55.1
2024-02-13 19:00:00,91.5,59.5,1717.0,80.8,23.7,14.0,19,1,2,-0.9659258262890684,0.2588190451025203,58.7
2024-02-13 20:00:00,86.8,57.2,1625.0,73.6,20.5,13.0,20,1,2,-0.8660254037844386,0.5000000000000001,59.5
2024-02-13 21:00:00,80.8,53.2,1503.0,66.7,17.6,12.0,21,1,2,-0.7071067811865477,0.7071067811865474,57.2
2024-02-13 22:00:00,75.0,49.2,1336.0,60.1,15.1,11.0,22,1,2,-0.5000000000000004,0.8660254037844384,53.2
2024-02-13 23:00:00,69.4,45.2,1139.0,53.7,12.7,11.0,23,1,2,-0.25881904510252157,0.9659258262890681,49.2
2024-02-14 00:00:00,62.2,40.2,971.0,50.1,11.6,12.0,0,2,2,0.0,1.0,45.2
2024-02-14 01:00:00,57.7,36.8,991.0,52.3,12.4,11.0,1,2,2,0.25881904510252074,0.9659258262890683,40.2
2024-02-14 02:00:00,57.5,36.2,1011.0,54.9,13.7,12.0,2,2,2,0.49999999999999994,0.8660254037844387,36.8
2024-02-14 03:00:00,64.3,40.5,970.0,52.9,16.1,24.0,3,2,2,0.7071067811865475,0.7071067811865476,36.2
2024-02-14 04:00:00,69.8,42.7,811.0,42.1,21.2,57.0,4,2,2,0.8660254037844386,0.5000000000000001,40.5
2024-02-14 05:00:00,74.7,41.9,591.0,26.9,27.4,101.0,5,2,2,0.9659258262890683,0.25881904510252074,42.7
2024-02-14 06:00:00,73.1,38.5,421.0,14.8,30.9,135.0,6,2,2,1.0,6.123233995736766e-17,41.9
2024-02-14 07:00:00,67.1,35.6,351.0,9.2,29.4,151.0,7,2,2,0.9659258262890683,-0.25881904510252063,38.5
2024-02-14 08:00:00,64.5,33.8,332.0,6.9,25.2,157.0,8,2,2,0.8660254037844387,-0.4999999999999998,35.6
2024-02-14 09:00:00,63.3,32.5,325.0,5.9,21.6,160.0,9,2,2,0.7071067811865476,-0.7071067811865475,33.8
2024-02-14 10:00:00,62.4,32.0,292.0,3.0,19.8,164.0,10,2,2,0.49999999999999994,-0.8660254037844387,32.5
2024-02-14 11:00:00,62.4,31.9,270.0,1.4,18.6,165.0,11,2,2,0.258819045102521,-0.9659258262890682,32.0
2024-02-14 12:00:00,61.2,32.0,341.0,9.6,18.6,157.0,12,2,2,1.2246467991473532e-16,-1.0,31.9
2024-02-14 13:00:00,64.3,34.0,584.0,38.1,19.4,120.0,13,2,2,-0.2588190451025208,-0.9659258262890683,32.0
2024-02-14 14:00:00,75.2,43.0,926.0,77.3,20.6,68.0,14,2,2,-0.4999999999999997,-0.8660254037844388,34.0
2024-02-14 15:00:00,86.8,52.2,1225.0,105.1,21.8,30.0,15,2,2,-0.7071067811865471,-0.7071067811865479,43.0
2024-02-14 16:00:00,93.4,56.8,1448.0,111.3,23.2,18.0,16,2,2,-0.8660254037844384,-0.5000000000000004,52.2
2024-02-14 17:00:00,99.0,60.8,1628.0,106.2,24.5,19.0,17,2,2,-0.9659258262890683,-0.25881904510252063,56.8
2024-02-14 18:00:00,102.9,65.2,1725.0,98.8,24.6,20.0,18,2,2,-1.0,-1.8369701987210297e-16,60.8
2024-02-14 19:00:00,103.4,66.8,1711.0,90.9,22.5,18.0,19,2,2,-0.9659258262890684,0.2588190451025203,65.2
2024-02-14 20:00:00,99.7,65.2,1614.0,80.7,19.1,17.0,20,2,2,-0.8660254037844386,0.5000000000000001,66.8
2024-02-14 21:00:00,94.1,61.2,1471.0,71.4,16.1,16.0,21,2,2,-0.7071067811865477,0.7071067811865474,65.2
2024-02-14 22:00:00,87.1,55.9,1249.0,63.8,13.7,16.0,22,2,2,-0.5000000000000004,0.8660254037844384,61.2
2024-02-14 23:00:00,80.6,50.3,982.0,57.2,11.7,17.0,23,2,2,-0.25881904510252157,0.9659258262890681,55.9
2024-02-15 00:00:00,77.3,47.4,913.0,52.0,10.8,17.0,0,3,2,0.0,1.0,50.3
2024-02-15 01:00:00,73.8,44.2,977.0,51.7,10.5,14.0,1,3,2,0.25881904510252074,0.9659258262890683,47.4
2024-02-15 02:00:00,72.9,43.7,1058.0,50.9,10.3,11.0,2,3,2,0.49999999999999994,0.8660254037844387,44.2
2024-02-15 03:00:00,78.2,47.6,1062.0,47.3,11.6,20.0,3,3,2,0.7071067811865475,0.7071067811865476,43.7
2024-02-15 04:00:00,87.1,52.2,919.0,38.5,15.8,53.0,4,3,2,0.8660254037844386,0.5000000000000001,47.6
2024-02-15 05:00:00,90.3,51.6,699.0,26.8,21.4,99.0,5,3,2,0.9659258262890683,0.25881904510252074,52.2
2024-02-15 06:00:00,88.7,48.5,523.0,17.4,25.3,136.0,6,3,2,1.0,6.123233995736766e-17,51.6
2024-02-15 07:00:00,80.6,45.3,440.0,12.1,25.9,154.0,7,3,2,0.9659258262890683,-0.25881904510252063,48.5
2024-02-15 08:00:00,75.7,42.8,402.0,8.9,24.7,163.0,8,3,2,0.8660254037844387,-0.4999999999999998,45.3
2024-02-15 09:00:00,71.5,39.9,378.0,7.2,23.0,168.0,9,3,2,0.7071067811865476,-0.7071067811865475,42.8
2024-02-15 10:00:00,68.0,37.7,334.0,3.9,20.8,174.0,10,3,2,0.49999999999999994,-0.8660254037844387,39.9
2024-02-15 11:00:00,64.7,35.9,306.0,2.0,18.0,176.0,11,3,2,0.258819045102521,-0.9659258262890682,37.7
2024-02-15 12:00:00,57.6,32.9,368.0,9.9,16.6,163.0,12,3,2,1.2246467991473532e-16,-1.0,35.9
2024-02-15 13:00:00,55.9,32.7,612.0,38.0,16.3,125.0,13,3,2,-0.2588190451025208,-0.9659258262890683,32.9
2024-02-15 14:00:00,65.2,40.4,953.0,76.7,15.8,73.0,14,3,2,-0.4999999999999997,-0.8660254037844388,32.7
2024-02-15 15:00:00,77.3,48.7,1244.0,105.0,16.0,33.0,15,3,2,-0.7071067811865471,-0.7071067811865479,40.4
2024-02-15 16:00:00,82.0,51.6,1443.0,113.5,17.4,19.0,16,3,2,-0.8660254037844384,-0.5000000000000004,48.7
2024-02-15 17:00:00,87.5,55.3,1592.0,111.5,19.4,18.0,17,3,2,-0.9659258262890683,-0.25881904510252063,51.6
2024-02-15 18:00:00,90.6,58.9,1671.0,106.3,20.5,19.0,18,3,2,-1.0,-1.8369701987210297e-16,55.3
2024-02-15 19:00:00,88.5,59.1,1667.0,99.0,20.0,17.0,19,3,2,-0.9659258262890684,0.2588190451025203,58.9
2024-02-15 20:00:00,84.8,57.5,1593.0,88.4,18.7,17.0,20,3,2,-0.8660254037844386,0.5000000000000001,59.1
2024-02-15 21:00:00,78.7,53.8,1471.0,78.2,17.2,17.0,21,3,2,-0.7071067811865477,0.7071067811865474,57.5
2024-02-15 22:00:00,71.5,48.9,1269.0,69.0,15.5,17.0,22,3,2,-0.5000000000000004,0.8660254037844384,53.8
2024-02-15 23:00:00,63.3,43.3,1020.0,60.2,13.6,17.0,23,3,2,-0.25881904510252157,0.9659258262890681,48.9
2024-02-16 00:00:00,56.1,38.2,889.0,50.4,11.6,16.0,0,4,2,0.0,1.0,43.3
2024-02-16 01:00:00,50.4,34.2,915.0,49.9,12.0,15.0,1,4,2,0.25881904510252074,0.9659258262890683,38.2
2024-02-16 02:00:00,48.3,32.8,945.0,48.8,12.7,15.0,2,4,2,0.49999999999999994,0.8660254037844387,34.2
2024-02-16 03:00:00,52.5,35.6,920.0,45.1,14.0,25.0,3,4,2,0.7071067811865475,0.7071067811865476,32.8
2024-02-16 04:00:00,55.8,37.6,793.0,36.6,16.5,56.0,4,4,2,0.8660254037844386,0.5000000000000001,35.6
2024-02-16 05:00:00,56.3,37.0,611.0,25.4,19.5,97.0,5,4,2,0.9659258262890683,0.25881904510252074,37.6
2024-02-16 06:00:00,56.2,30.5,460.0,16.3,21.4,128.0,6,4,2,1.0,6.123233995736766e-17,37.0
2024-02-16 07:00:00,54.4,25.9,373.0,11.0,21.2,141.0,7,4,2,0.9659258262890683,-0.25881904510252063,30.5
2024-02-16 08:00:00,48.9,22.9,318.0,7.7,19.9,143.0,8,4,2,0.8660254037844387,-0.4999999999999998,25.9
2024-02-16 09:00:00,44.9,20.4,282.0,6.0,18.6,143.0,9,4,2,0.7071067811865476,-0.7071067811865475,22.9
2024-02-16 10:00:00,41.2,18.5,237.0,3.4,17.7,142.0,10,4,2,0.49999999999999994,-0.8660254037844387,20.4
2024-02-16 11:00:00,38.5,17.7,211.0,2.3,16.9,138.0,11,4,2,0.258819045102521,-0.9659258262890682,18.5
2024-02-16 12:00:00,41.6,19.8,261.0,8.9,15.8,129.0,12,4,2,1.2246467991473532e-16,-1.0,17.7
2024-02-16 13:00:00,40.2,20.1,516.0,35.3,16.7,103.0,13,4,2,-0.2588190451025208,-0.9659258262890683,19.8
2024-02-16 14:00:00,52.3,30.0,870.0,71.9,17.9,68.0,14,4,2,-0.4999999999999997,-0.8660254037844388,20.1
2024-02-16 15:00:00,71.0,43.4,1148.0,100.4,18.8,40.0,15,4,2,-0.7071067811865471,-0.7071067811865479,30.0
2024-02-16 16:00:00,79.2,49.7,1273.0,113.4,19.3,29.0,16,4,2,-0.8660254037844384,-0.5000000000000004,43.4
2024-02-16 17:00:00,82.7,52.2,1322.0,118.4,19.6,26.0,17,4,2,-0.9659258262890683,-0.25881904510252063,49.7
2024-02-16 18:00:00,87.3,55.6,1353.0,119.3,19.6,24.0,18,4,2,-1.0,-1.8369701987210297e-16,52.2
2024-02-16 19:00:00,90.6,58.4,1399.0,117.0,19.3,19.0,19,4,2,-0.9659258262890684,0.2588190451025203,55.6
2024-02-16 20:00:00,89.6,58.7,1427.0,110.5,18.7,15.0,20,4,2,-0.8660254037844386,0.5000000000000001,58.4
2024-02-16 21:00:00,83.6,55.2,1393.0,101.5,17.8,12.0,21,4,2,-0.7071067811865477,0.7071067811865474,58.7
2024-02-16 22:00:00,75.9,50.1,1232.0,88.4,16.1,12.0,22,4,2,-0.5000000000000004,0.8660254037844384,55.2
2024-02-16 23:00:00,66.8,44.1,1009.0,72.7,14.0,13.0,23,4,2,-0.25881904510252157,0.9659258262890681,50.1
2024-02-17 00:00:00,54.5,35.7,887.0,58.1,12.1,14.0,0,5,2,0.0,1.0,44.1
2024-02-17 01:00:00,47.4,31.0,962.0,54.6,12.0,9.0,1,5,2,0.25881904510252074,0.9659258262890683,35.7
2024-02-17 02:00:00,45.1,29.6,1057.0,49.5,12.0,4.0,2,5,2,0.49999999999999994,0.8660254037844387,31.0
2024-02-17 03:00:00,51.3,34.2,1077.0,44.3,13.7,13.0,3,5,2,0.7071067811865475,0.7071067811865476,29.6
2024-02-17 04:00:00,62.2,41.8,955.0,39.7,19.0,47.0,4,5,2,0.8660254037844386,0.5000000000000001,34.2
2024-02-17 05:00:00,62.6,40.5,757.0,34.9,25.9,96.0,5,5,2,0.9659258262890683,0.25881904510252074,41.8
2024-02-17 06:00:00,63.1,38.3,584.0,29.3,29.8,134.0,6,5,2,1.0,6.123233995736766e-17,40.5
2024-02-17 07:00:00,53.4,30.5,469.0,21.6,28.0,155.0,7,5,2,0.9659258262890683,-0.25881904510252063,38.3
2024-02-17 08:00:00,49.6,28.3,380.0,13.0,23.2,166.0,8,5,2,0.8660254037844387,-0.4999999999999998,30.5
2024-02-17 09:00:00,45.8,26.1,317.0,7.2,18.5,169.0,9,5,2,0.7071067811865476,-0.7071067811865475,28.3
2024-02-17 10:00:00,41.7,23.2,282.0,5.2,14.7,165.0,10,5,2,0.49999999999999994,-0.8660254037844387,26.1
2024-02-17 11:00:00,37.8,20.4,274.0,5.8,11.1,153.0,11,5,2,0.258819045102521,-0.9659258262890682,23.2
2024-02-17 12:00:00,18.9,9.8,280.0,8.8,8.6,133.0,12,5,2,1.2246467991473532e-16,-1.0,20.4
2024-02-17 13:00:00,21.6,10.5,348.0,18.1,8.2,109.0,13,5,2,-0.2588190451025208,-0.9659258262890683,9.8
2024-02-17 14:00:00,24.9,13.0,442.0,30.9,7.8,75.0,14,5,2,-0.4999999999999997,-0.8660254037844388,10.5
2024-02-17 15:00:00,26.6,14.0,506.0,39.8,7.5,51.0,15,5,2,-0.7071067811865471,-0.7071067811865479,13.0
2024-02-17 16:00:00,28.2,15.1,518.0,41.9,7.8,44.0,16,5,2,-0.8660254037844384,-0.5000000000000004,14.0
2024-02-17 17:00:00,29.2,15.9,499.0,40.1,8.3,45.0,17,5,2,-0.9659258262890683,-0.25881904510252063,15.1
2024-02-17 18:00:00,29.9,16.2,466.0,36.5,8.4,49.0,18,5,2,-1.0,-1.8369701987210297e-16,15.9
2024-02-17 19:00:00,29.6,15.7,413.0,30.6,7.5,53.0,19,5,2,-0.9659258262890684,0.2588190451025203,16.2
2024-02-17 20:00:00,28.2,14.6,344.0,22.7,6.2,59.0,20,5,2,-0.8660254037844386,0.5000000000000001,15.7
2024-02-17 21:00:00,26.7,13.6,287.0,16.2,5.2,64.0,21,5,2,-0.7071067811865477,0.7071067811865474,14.6
2024-02-17 22:00:00,25.5,12.9,242.0,11.4,4.7,69.0,22,5,2,-0.5000000000000004,0.8660254037844384,13.6
2024-02-17 23:00:00,24.4,12.5,209.0,7.9,4.4,73.0,23,5,2,-0.25881904510252157,0.9659258262890681,12.9
2024-02-18 00:00:00,23.9,12.2,213.0,8.6,4.5,71.0,0,6,2,0.0,1.0,12.5
2024-02-18 01:00:00,24.0,12.5,289.0,15.5,5.1,66.0,1,6,2,0.25881904510252074,0.9659258262890683,12.2
2024-02-18 02:00:00,26.1,14.0,390.0,24.8,5.9,59.0,2,6,2,0.49999999999999994,0.8660254037844387,12.5
2024-02-18 03:00:00,30.2,16.8,443.0,29.1,6.5,59.0,3,6,2,0.7071067811865475,0.7071067811865476,14.0
2024-02-18 04:00:00,31.5,17.4,401.0,23.7,6.7,73.0,4,6,2,0.8660254037844386,0.5000000000000001,16.8
2024-02-18 05:00:00,27.6,14.4,310.0,13.5,6.7,95.0,5,6,2,0.9659258262890683,0.25881904510252074,17.4
2024-02-18 06:00:00,23.7,12.3,240.0,5.6,6.6,111.0,6,6,2,1.0,6.123233995736766e-17,14.4
2024-02-18 07:00:00,22.4,11.7,218.0,3.2,6.2,116.0,7,6,2,0.9659258262890683,-0.25881904510252063,12.3
2024-02-18 08:00:00,22.2,11.6,217.0,3.2,5.7,117.0,8,6,2,0.8660254037844387,-0.4999999999999998,11.7
2024-02-18 09:00:00,22.1,11.7,221.0,3.8,5.3,115.0,9,6,2,0.7071067811865476,-0.7071067811865475,11.6
2024-02-18 10:00:00,21.9,11.7,224.0,4.3,5.1,112.0,10,6,2,0.49999999999999994,-0.8660254037844387,11.7
2024-02-18 11:00:00,22.2,12.0,232.0,5.4,5.0,108.0,11,6,2,0.258819045102521,-0.9659258262890682,11.7
2024-02-18 12:00:00,26.1,14.5,250.0,7.1,5.0,104.0,12,6,2,1.2246467991473532e-16,-1.0,12.0
2024-02-18 13:00:00,29.8,16.5,271.0,9.5,4.9,99.0,13,6,2,-0.2588190451025208,-0.9659258262890683,14.5
2024-02-18 14:00:00,32.7,18.3,300.0,12.7,4.8,93.0,14,6,2,-0.4999999999999997,-0.8660254037844388,16.5
2024-02-18 15:00:00,35.3,19.9,318.0,14.7,4.6,89.0,15,6,2,-0.7071067811865471,-0.7071067811865479,18.3
2024-02-18 16:00:00,37.3,21.1,317.0,14.5,4.5,89.0,16,6,2,-0.8660254037844384,-0.5000000000000004,19.9
2024-02-18 17:00:00,38.2,21.7,306.0,13.0,4.3,90.0,17,6,2,-0.9659258262890683,-0.25881904510252063,21.1
2024-02-18 18:00:00,38.0,21.5,291.0,11.3,4.1,92.0,18,6,2,-1.0,-1.8369701987210297e-16,21.7
2024-02-18 19:00:00,36.2,20.4,272.0,9.4,3.7,93.0,19,6,2,-0.9659258262890684,0.2588190451025203,21.5
2024-02-18 20:00:00,33.4,18.5,248.0,7.2,3.3,94.0,20,6,2,-0.8660254037844386,0.5000000000000001,20.4
2024-02-18 21:00:00,31.0,16.9,230.0,5.5,3.0,94.0,21,6,2,-0.7071067811865477,0.7071067811865474,18.5
2024-02-18 22:00:00,29.3,15.5,216.0,4.2,2.9,94.0,22,6,2,-0.5000000000000004,0.8660254037844384,16.9
2024-02-18 23:00:00,29.0,14.6,206.0,3.4,2.9,92.0,23,6,2,-0.25881904510252157,0.9659258262890681,15.5
2024-02-19 00:00:00,29.2,14.0,215.0,4.3,3.1,89.0,0,0,2,0.0,1.0,14.6
2024-02-19 01:00:00,31.2,13.9,258.0,8.8,3.5,83.0,1,0,2,0.25881904510252074,0.9659258262890683,14.0
2024-02-19 02:00:00,33.5,15.0,316.0,14.9,4.1,76.0,2,0,2,0.49999999999999994,0.8660254037844387,13.9
2024-02-19 03:00:00,34.8,16.1,345.0,17.9,4.5,74.0,3,0,2,0.7071067811865475,0.7071067811865476,15.0
2024-02-19 04:00:00,42.4,16.1,317.0,14.8,4.4,83.0,4,0,2,0.8660254037844386,0.5000000000000001,16.1
2024-02-19 05:00:00,49.7,15.4,260.0,8.6,4.2,98.0,5,0,2,0.9659258262890683,0.25881904510252074,16.1
2024-02-19 06:00:00,54.9,16.1,216.0,3.9,3.9,110.0,6,0,2,1.0,6.123233995736766e-17,15.4
2024-02-19 07:00:00,55.5,16.6,204.0,2.6,3.8,115.0,7,0,2,0.9659258262890683,-0.25881904510252063,16.1
2024-02-19 08:00:00,56.7,17.3,205.0,2.7,3.6,117.0,8,0,2,0.8660254037844387,-0.4999999999999998,16.6
2024-02-19 09:00:00,57.3,18.0,209.0,3.3,3.6,118.0,9,0,2,0.7071067811865476,-0.7071067811865475,17.3
2024-02-19 10:00:00,56.9,18.2,212.0,4.0,3.7,118.0,10,0,2,0.49999999999999994,-0.8660254037844387,18.0
2024-02-19 11:00:00,53.4,17.6,217.0,5.1,3.8,116.0,11,0,2,0.258819045102521,-0.9659258262890682,18.2
2024-02-19 12:00:00,47.4,17.9,226.0,7.1,3.9,107.0,12,0,2,1.2246467991473532e-16,-1.0,17.6
2024-02-19 13:00:00,47.6,19.1,253.0,10.3,4.0,100.0,13,0,2,-0.2588190451025208,-0.9659258262890683,17.9
2024-02-19 14:00:00,48.4,20.9,289.0,14.6,4.1,89.0,14,0,2,-0.4999999999999997,-0.8660254037844388,19.1
2024-02-19 15:00:00,50.8,22.4,312.0,17.3,4.1,82.0,15,0,2,-0.7071067811865471,-0.7071067811865479,20.9
2024-02-19 16:00:00,52.4,22.5,309.0,17.0,4.1,81.0,16,0,2,-0.8660254037844384,-0.5000000000000004,22.4
2024-02-19 17:00:00,53.3,22.5,293.0,15.2,4.0,83.0,17,0,2,-0.9659258262890683,-0.25881904510252063,22.5
2024-02-19 18:00:00,54.5,22.6,276.0,13.4,3.9,84.0,18,0,2,-1.0,-1.8369701987210297e-16,22.5
2024-02-19 19:00:00,55.6,22.9,263.0,12.0,3.7,84.0,19,0,2,-0.9659258262890684,0.2588190451025203,22.6
